Unieknr,plot_id,soil_unit,reference_soil_group,rsg_pq_cod,pq_code,pq1,pq2,pq3,sq_drainag,sq_texture,sq_morphol,sq_fertili,belgisch_bodemtype,belgisch_bodemdistrict,bodemkaart_streek,bodemtype_ruw,bodemtype,bodemserie_c,bodemserie,Substr_V_c,SubstraatV,Textuur_c,Textuur,Drainage_c,Drainage,Profontw_c,Profontw,Fase_c,Fase,Varimoma_c,Varimoma,Variprof_c,Variprof,Serie_c,Serie,Subserie_c,Subserie,Type_c,Type,Subtype_c,Subtype,Uitleg_tit,Uitleg,Type_class,Bodtypstr,PNV,Kaartbldnr
1101,1101,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1102,1102,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1103,1103,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1104,1104,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1105,1105,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1106,1106,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1107,1107,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1108,1108,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1109,1109,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1110,1110,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1111,1111,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1112,1112,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1113,1113,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1114,1114,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1115,1115,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1116,1116,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1117,1117,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1118,1118,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1119,1119,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1120,1120,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1121,1121,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1122,1122,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1123,1123,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1124,1124,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,30E
1125,1125,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1126,1126,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1127,1127,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1128,1128,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1129,1129,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1130,1130,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1131,1131,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1132,1132,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1133,1133,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1134,1134,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1135,1135,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1136,1136,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,2,17E
1137,1137,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1138,1138,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1139,1139,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1140,1140,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1141,1141,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1142,1142,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1143,1143,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1144,1144,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1145,1145,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1146,1146,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1147,1147,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
1148,1148,Technosols/Not Surveyed,Technosols/Not Surveyed,TC,,-,-,-,-,-,-,-,OB,Depressie van de Netes,Kunstmatige gronden,Antropogeen,OB,OB,Bebouwde zones,,,,,,,,,,,,,,,O,kunstmatige gronden,,,B,bebouwde zones,,,bodemserie OB,Soms wordt het bodemprofiel door het ingrijpen van de mens gewijzigd of vernietigd (kunstmatige gronden). De bodems in de bebouwde zone (OB) zijn daar een voorbeeld van.,Zeepolders,OB-KUNST,7,17E
